Date,Price,Product_name,Product_code,Amount
23/03/2015,435330.02,San pham H,SPH,384760
24/03/2015,435729.02,San pham H,SPH,385159
25/03/2015,436128.02,San pham H,SPH,385558
26/03/2015,436527.02,San pham H,SPH,385957
27/03/2015,436926.02,San pham H,SPH,386356
28/03/2015,437325.02,San pham H,SPH,386755
29/03/2015,437724.02,San pham H,SPH,387154
30/03/2015,438123.02,San pham H,SPH,387553
31/03/2015,438522.02,San pham H,SPH,387952
01/04/2015,438921.02,San pham H,SPH,388351
02/04/2015,439320.02,San pham H,SPH,388750
03/04/2015,439719.02,San pham H,SPH,389149
04/04/2015,440118.02,San pham H,SPH,389548
05/04/2015,440517.02,San pham H,SPH,389947
06/04/2015,440916.02,San pham H,SPH,390346
07/04/2015,441315.02,San pham H,SPH,390745
08/04/2015,441714.02,San pham H,SPH,391144
09/04/2015,442113.02,San pham H,SPH,391543
10/04/2015,442512.02,San pham H,SPH,391942
11/04/2015,442911.02,San pham H,SPH,392341
12/04/2015,443310.02,San pham H,SPH,392740
13/04/2015,443709.02,San pham H,SPH,393139
14/04/2015,444108.02,San pham H,SPH,393538
15/04/2015,444507.02,San pham H,SPH,393937
16/04/2015,444906.02,San pham H,SPH,394336
17/04/2015,445305.02,San pham H,SPH,394735
18/04/2015,445704.02,San pham H,SPH,395134
19/04/2015,446103.02,San pham H,SPH,395533
20/04/2015,446502.02,San pham H,SPH,395932
21/04/2015,446901.02,San pham H,SPH,396331
22/04/2015,447300.02,San pham A,SPA,396730
23/04/2015,447699.02,San pham A,SPA,397129
24/04/2015,448098.02,San pham A,SPA,397528
25/04/2015,448497.02,San pham B,SPB,397927
26/04/2015,448896.02,San pham B,SPB,398326
27/04/2015,449295.02,San pham B,SPB,398725
28/04/2015,449694.02,San pham C,SPC,399124
29/04/2015,450093.02,San pham C,SPC,399523
30/04/2015,450492.02,San pham C,SPC,399922
01/05/2015,450891.02,San pham C,SPC,400321
02/05/2015,451290.02,San pham C,SPC,400720
03/05/2015,451689.02,San pham D,SPD,401119
04/05/2015,452088.02,San pham D,SPD,401518
05/05/2015,452487.02,San pham D,SPD,401917
06/05/2015,452886.02,San pham D,SPD,402316
07/05/2015,453285.02,San pham D,SPD,402715
08/05/2015,453684.02,San pham E,SPE,403114
09/05/2015,454083.02,San pham E,SPE,403513
10/05/2015,454482.02,San pham E,SPE,403912
11/05/2015,454881.02,San pham E,SPE,404311
12/05/2015,455280.02,San pham E,SPE,404710
13/05/2015,455679.02,San pham E,SPE,405109
14/05/2015,456078.02,San pham E,SPE,405508
15/05/2015,456477.02,San pham E,SPE,405907
16/05/2015,456876.02,San pham E,SPE,406306
17/05/2015,457275.02,San pham E,SPE,406705
18/05/2015,457674.02,San pham D,SPD,407104
19/05/2015,458073.02,San pham D,SPD,407503
20/05/2015,458472.02,San pham D,SPD,407902
21/05/2015,458871.02,San pham D,SPD,408301
22/05/2015,459270.02,San pham D,SPD,408700
23/05/2015,459669.02,San pham D,SPD,409099
24/05/2015,460068.02,San pham D,SPD,409498
25/05/2015,460467.02,San pham D,SPD,409897
26/05/2015,460866.02,San pham D,SPD,410296
27/05/2015,461265.02,San pham D,SPD,410695
28/05/2015,461664.02,San pham D,SPD,411094
29/05/2015,462063.02,San pham D,SPD,411493
30/05/2015,462462.02,San pham D,SPD,411892
31/05/2015,462861.02,San pham D,SPD,412291
01/06/2015,463260.02,San pham D,SPD,412690
02/06/2015,463659.02,San pham E,SPE,413089
03/06/2015,464058.02,San pham E,SPE,413488
04/06/2015,464457.02,San pham E,SPE,413887
05/06/2015,464856.02,San pham E,SPE,414286
06/06/2015,465255.02,San pham E,SPE,414685
07/06/2015,465654.02,San pham E,SPE,415084
08/06/2015,466053.02,San pham E,SPE,415483
09/06/2015,466452.02,San pham E,SPE,415882
10/06/2015,466851.02,San pham E,SPE,416281
11/06/2015,467250.02,San pham E,SPE,416680
12/06/2015,467649.02,San pham E,SPE,417079
13/06/2015,468048.02,San pham E,SPE,417478
14/06/2015,468447.02,San pham E,SPE,417877
15/06/2015,468846.02,San pham E,SPE,418276
16/06/2015,469245.02,San pham E,SPE,418675
17/06/2015,469644.02,San pham E,SPE,419074
18/06/2015,470043.02,San pham E,SPE,419473
19/06/2015,470442.02,San pham E,SPE,419872
20/06/2015,470841.02,San pham E,SPE,420271
21/06/2015,471240.02,San pham E,SPE,420670
22/06/2015,471639.02,San pham E,SPE,421069
23/06/2015,472038.02,San pham E,SPE,421468
24/06/2015,472437.02,San pham E,SPE,421867
25/06/2015,472836.02,San pham E,SPE,422266
26/06/2015,473235.02,San pham E,SPE,422665
27/06/2015,473634.02,San pham E,SPE,423064
28/06/2015,474033.02,San pham E,SPE,423463
29/06/2015,474432.02,San pham F,SPF,423862
30/06/2015,474831.02,San pham F,SPF,424261
01/07/2015,475230.02,San pham F,SPF,424660
02/07/2015,476230.02,San pham F,SPF,425059
03/07/2015,477230.02,San pham F,SPF,425458
04/07/2015,478230.02,San pham F,SPF,425857
05/07/2015,479230.02,San pham F,SPF,426256
06/07/2015,480230.02,San pham F,SPF,426655
07/07/2015,481230.02,San pham F,SPF,427054
08/07/2015,482230.02,San pham F,SPF,427453
09/07/2015,483230.02,San pham F,SPF,427852
10/07/2015,484230.02,San pham F,SPF,428251
11/07/2015,485230.02,San pham F,SPF,428650
12/07/2015,486230.02,San pham F,SPF,429049
13/07/2015,487230.02,San pham F,SPF,429448
14/07/2015,488230.02,San pham F,SPF,429847
15/07/2015,489230.02,San pham F,SPF,430246
16/07/2015,490230.02,San pham F,SPF,430645
17/07/2015,491230.02,San pham G,SPG,431044
18/07/2015,492230.02,San pham G,SPG,431443
19/07/2015,493230.02,San pham G,SPG,431842
20/07/2015,494230.02,San pham G,SPG,432241
21/07/2015,495230.02,San pham G,SPG,432640
22/07/2015,496230.02,San pham G,SPG,433039
23/07/2015,506230.02,San pham G,SPG,433438
24/07/2015,516230.02,San pham G,SPG,433837
25/07/2015,526230.02,San pham G,SPG,434236
26/07/2015,536230.02,San pham G,SPG,434635
27/07/2015,546230.02,San pham G,SPG,435034
28/07/2015,556230.02,San pham G,SPG,435433
29/07/2015,566230.02,San pham G,SPG,435832
30/07/2015,576230.02,San pham G,SPG,436231
31/07/2015,586230.02,San pham G,SPG,436630
01/08/2015,596230.02,San pham G,SPG,437029
02/08/2015,606230.02,San pham G,SPG,437428
03/08/2015,616230.02,San pham G,SPG,437827
04/08/2015,626230.02,San pham G,SPG,438226
05/08/2015,636230.02,San pham G,SPG,438625
06/08/2015,646230.02,San pham G,SPG,439024
07/08/2015,656230.02,San pham G,SPG,439423
08/08/2015,666230.02,San pham G,SPG,439822
09/08/2015,676230.02,San pham G,SPG,440221
10/08/2015,686230.02,San pham G,SPG,440620
11/08/2015,696230.02,San pham G,SPG,441019
12/08/2015,706230.02,San pham G,SPG,441418
13/08/2015,707230.02,San pham G,SPG,441817
14/08/2015,708230.02,San pham G,SPG,442216
15/08/2015,709230.02,San pham G,SPG,442615
16/08/2015,710230.02,San pham G,SPG,443014
17/08/2015,711230.02,San pham G,SPG,443413
18/08/2015,712230.02,San pham G,SPG,443812
19/08/2015,713230.02,San pham G,SPG,444211
20/08/2015,714230.02,San pham G,SPG,444610
21/08/2015,715230.02,San pham G,SPG,445009
22/08/2015,716230.02,San pham G,SPG,445408
23/08/2015,717230.02,San pham G,SPG,445807
24/08/2015,718230.02,San pham G,SPG,446206
25/08/2015,719230.02,San pham G,SPG,446605
26/08/2015,720230.02,San pham G,SPG,447004
27/08/2015,721230.02,San pham G,SPG,447403
28/08/2015,722230.02,San pham G,SPG,447802
29/08/2015,723230.02,San pham G,SPG,448201
30/08/2015,724230.02,San pham G,SPG,448600
31/08/2015,725230.02,San pham G,SPG,448999
01/09/2015,726230.02,San pham H,SPH,449398
02/09/2015,727230.02,San pham H,SPH,449797
03/09/2015,737230.02,San pham H,SPH,450196
04/09/2015,747230.02,San pham H,SPH,450595
05/09/2015,757230.02,San pham H,SPH,450994
06/09/2015,767230.02,San pham H,SPH,451393
07/09/2015,777230.02,San pham H,SPH,451792
08/09/2015,787230.02,San pham H,SPH,452191
09/09/2015,797230.02,San pham H,SPH,452590
10/09/2015,807230.02,San pham H,SPH,452989
11/09/2015,817230.02,San pham H,SPH,453388
12/09/2015,827230.02,San pham H,SPH,453787
13/09/2015,837230.02,San pham H,SPH,454186
14/09/2015,847230.02,San pham H,SPH,454585
15/09/2015,857230.02,San pham H,SPH,454984
16/09/2015,867230.02,San pham H,SPH,455383
17/09/2015,877230.02,San pham H,SPH,455782
18/09/2015,887230.02,San pham H,SPH,456181
19/09/2015,897230.02,San pham H,SPH,456580
20/09/2015,907230.02,San pham H,SPH,456979
21/09/2015,917230.02,San pham H,SPH,457378
22/09/2015,927230.02,San pham H,SPH,457777
23/09/2015,937230.02,San pham H,SPH,458176
24/09/2015,938230.02,San pham H,SPH,458575
25/09/2015,939230.02,San pham H,SPH,458974
26/09/2015,940230.02,San pham H,SPH,459373
27/09/2015,941230.02,San pham H,SPH,459772
28/09/2015,942230.02,San pham H,SPH,460171
29/09/2015,943230.02,San pham H,SPH,460570
30/09/2015,944230.02,San pham H,SPH,460969
01/10/2015,945230.02,San pham H,SPH,461368
02/10/2015,946230.02,San pham H,SPH,461767
03/10/2015,947230.02,San pham H,SPH,462166
04/10/2015,948230.02,San pham H,SPH,462565
05/10/2015,949230.02,San pham H,SPH,462964
06/10/2015,950230.02,San pham H,SPH,463363
07/10/2015,951230.02,San pham H,SPH,463762
08/10/2015,952230.02,San pham H,SPH,464161
09/10/2015,953230.02,San pham H,SPH,464560
10/10/2015,954230.02,San pham H,SPH,464959
11/10/2015,955230.02,San pham H,SPH,465358
12/10/2015,956230.02,San pham H,SPH,465757
13/10/2015,957230.02,San pham H,SPH,466156
14/10/2015,958230.02,San pham H,SPH,466555
15/10/2015,968230.02,San pham H,SPH,466954
16/10/2015,978230.02,San pham H,SPH,467353
17/10/2015,988230.02,San pham H,SPH,467752
18/10/2015,998230.02,San pham H,SPH,468151
19/10/2015,1008230.02,San pham H,SPH,468550
20/10/2015,1018230.02,San pham H,SPH,1367
21/10/2015,1028230.02,San pham H,SPH,1368
22/10/2015,1038230.02,San pham H,SPH,1369
23/10/2015,1048230.02,San pham H,SPH,1370
24/10/2015,1058230.02,San pham H,SPH,1371
25/10/2015,1068230.02,San pham H,SPH,1372
26/10/2015,1078230.02,San pham H,SPH,1373
27/10/2015,1088230.02,San pham H,SPH,1374
28/10/2015,1098230.02,San pham H,SPH,1375
29/10/2015,1108230.02,San pham H,SPH,1376
30/10/2015,1118230.02,San pham H,SPH,1377
31/10/2015,1128230.02,San pham H,SPH,1378
01/11/2015,1138230.02,San pham H,SPH,1379
02/11/2015,1148230.02,San pham H,SPH,1380
03/11/2015,1158230.02,San pham H,SPH,1381
04/11/2015,1168230.02,San pham H,SPH,1382
05/11/2015,32089.72,San pham H,SPH,1383
06/11/2015,32115.82,San pham H,SPH,1384
07/11/2015,32141.92,San pham H,SPH,1385
08/11/2015,32168.02,San pham H,SPH,1386
09/11/2015,32194.12,San pham H,SPH,1387
10/11/2015,32220.22,San pham H,SPH,1388
11/11/2015,32246.32,San pham H,SPH,1389
12/11/2015,32272.42,San pham H,SPH,1390
13/11/2015,32298.52,San pham A,SPA,1391
14/11/2015,32324.62,San pham A,SPA,1392
15/11/2015,32350.72,San pham A,SPA,1393
16/11/2015,32376.82,San pham B,SPB,1394
17/11/2015,32402.92,San pham B,SPB,1395
18/11/2015,32429.02,San pham B,SPB,1396
19/11/2015,32455.12,San pham C,SPC,1397
20/11/2015,32481.22,San pham C,SPC,1398
21/11/2015,32507.32,San pham C,SPC,1399
22/11/2015,32533.42,San pham C,SPC,1400
23/11/2015,32559.52,San pham C,SPC,1401
24/11/2015,32585.62,San pham D,SPD,1402
25/11/2015,32611.72,San pham D,SPD,1403
26/11/2015,32637.82,San pham D,SPD,1404
27/11/2015,32663.92,San pham D,SPD,1405
28/11/2015,32690.02,San pham D,SPD,1406
29/11/2015,32716.12,San pham E,SPE,1407
30/11/2015,32742.22,San pham E,SPE,1408
01/12/2015,32768.32,San pham E,SPE,1409
02/12/2015,32794.42,San pham E,SPE,1410
03/12/2015,32820.52,San pham E,SPE,1411
04/12/2015,32846.62,San pham E,SPE,1412
05/12/2015,32872.72,San pham E,SPE,1413
06/12/2015,32898.82,San pham E,SPE,1414
07/12/2015,32924.92,San pham E,SPE,1415
08/12/2015,32951.02,San pham E,SPE,1416
09/12/2015,32977.12,San pham D,SPD,1417
10/12/2015,33003.22,San pham D,SPD,1418
11/12/2015,33029.32,San pham D,SPD,1419
12/12/2015,33055.42,San pham D,SPD,1420
13/12/2015,33081.52,San pham D,SPD,1421
14/12/2015,33107.62,San pham D,SPD,1422
15/12/2015,33133.72,San pham D,SPD,1423
16/12/2015,33159.82,San pham D,SPD,1424
17/12/2015,33185.92,San pham D,SPD,1425
18/12/2015,33212.02,San pham D,SPD,1426
19/12/2015,33238.12,San pham D,SPD,1427
20/12/2015,33264.22,San pham D,SPD,1428
21/12/2015,33290.32,San pham D,SPD,1429
22/12/2015,33316.42,San pham D,SPD,1430
23/12/2015,33342.52,San pham D,SPD,1431
24/12/2015,33368.62,San pham E,SPE,1432
25/12/2015,33394.72,San pham E,SPE,1433
26/12/2015,33420.82,San pham E,SPE,1434
27/12/2015,33446.92,San pham E,SPE,1435
28/12/2015,33473.02,San pham E,SPE,1436
29/12/2015,33499.12,San pham E,SPE,1437
30/12/2015,33525.22,San pham E,SPE,1438
31/12/2015,33551.32,San pham E,SPE,1439
01/01/2016,33577.42,San pham E,SPE,1440
02/01/2016,33603.52,San pham E,SPE,1441
03/01/2016,33629.62,San pham E,SPE,1442
04/01/2016,33655.72,San pham E,SPE,1443
05/01/2016,33681.82,San pham E,SPE,1444
06/01/2016,33707.92,San pham E,SPE,1445
07/01/2016,33734.02,San pham E,SPE,1446
08/01/2016,33760.12,San pham E,SPE,1447
09/01/2016,33786.22,San pham E,SPE,1448
10/01/2016,33812.32,San pham E,SPE,1449
11/01/2016,33838.42,San pham E,SPE,1450
12/01/2016,33864.52,San pham E,SPE,1451
13/01/2016,33890.62,San pham E,SPE,1452
14/01/2016,33916.72,San pham E,SPE,1453
15/01/2016,33942.82,San pham E,SPE,1454
16/01/2016,33968.92,San pham E,SPE,1455
17/01/2016,33995.02,San pham E,SPE,1456
18/01/2016,34021.12,San pham E,SPE,1457
19/01/2016,34047.22,San pham E,SPE,1458
20/01/2016,34073.32,San pham F,SPF,1459
21/01/2016,34099.42,San pham F,SPF,1460
22/01/2016,34125.52,San pham F,SPF,1461
23/01/2016,34151.62,San pham F,SPF,1462
24/01/2016,34177.72,San pham F,SPF,1463
25/01/2016,34203.82,San pham F,SPF,1464
26/01/2016,34229.92,San pham F,SPF,1465
27/01/2016,34256.02,San pham F,SPF,1466
28/01/2016,34282.12,San pham F,SPF,1467
29/01/2016,34308.22,San pham F,SPF,1468
30/01/2016,34334.32,San pham F,SPF,1469
31/01/2016,34360.42,San pham F,SPF,1470
01/02/2016,34386.52,San pham F,SPF,1471
02/02/2016,34412.62,San pham F,SPF,1472
03/02/2016,34438.72,San pham F,SPF,1473
04/02/2016,34464.82,San pham F,SPF,1474
05/02/2016,34490.92,San pham F,SPF,1475
06/02/2016,34517.02,San pham F,SPF,1476
07/02/2016,34543.12,San pham G,SPG,1477
08/02/2016,34569.22,San pham G,SPG,1478
09/02/2016,34595.32,San pham G,SPG,1479
10/02/2016,34621.42,San pham G,SPG,1480
11/02/2016,34647.52,San pham G,SPG,1481
12/02/2016,34673.62,San pham G,SPG,1482
13/02/2016,34699.72,San pham G,SPG,1483
14/02/2016,34725.82,San pham G,SPG,1484
15/02/2016,34751.92,San pham G,SPG,1485
16/02/2016,34778.02,San pham G,SPG,1486
17/02/2016,34804.12,San pham G,SPG,1487
18/02/2016,34830.22,San pham G,SPG,1488
19/02/2016,34856.32,San pham G,SPG,1489
20/02/2016,34882.42,San pham G,SPG,1490
21/02/2016,34908.52,San pham G,SPG,1491
22/02/2016,34934.62,San pham G,SPG,1492
23/02/2016,34960.72,San pham G,SPG,1493
24/02/2016,34986.82,San pham G,SPG,1494
25/02/2016,35012.92,San pham G,SPG,1495
26/02/2016,35039.02,San pham G,SPG,1496
27/02/2016,35065.12,San pham G,SPG,1497
28/02/2016,35091.22,San pham G,SPG,1498
29/02/2016,35117.32,San pham G,SPG,1499
01/03/2016,35143.42,San pham G,SPG,1500
02/03/2016,35169.52,San pham G,SPG,1501
03/03/2016,35195.62,San pham G,SPG,1502
04/03/2016,35221.72,San pham G,SPG,1503
05/03/2016,35247.82,San pham G,SPG,1504
06/03/2016,35273.92,San pham G,SPG,1505
07/03/2016,35300.02,San pham G,SPG,1506
08/03/2016,35326.12,San pham G,SPG,1507
09/03/2016,35352.22,San pham G,SPG,1508
10/03/2016,35378.32,San pham G,SPG,1509
11/03/2016,35404.42,San pham G,SPG,1510
12/03/2016,35430.52,San pham G,SPG,1511
13/03/2016,35456.62,San pham G,SPG,1512
14/03/2016,35482.72,San pham G,SPG,1513
15/03/2016,35508.82,San pham G,SPG,1514
16/03/2016,35534.92,San pham G,SPG,1515
17/03/2016,35561.02,San pham G,SPG,1516
18/03/2016,35587.12,San pham G,SPG,1517
19/03/2016,35613.22,San pham G,SPG,1518
20/03/2016,35639.32,San pham G,SPG,1519
21/03/2016,35665.42,San pham G,SPG,1520
22/03/2016,35691.52,San pham G,SPG,1521
23/03/2016,35717.62,San pham G,SPG,1522
24/03/2016,35743.72,San pham H,SPH,1523
25/03/2016,35769.82,San pham H,SPH,1524
26/03/2016,35795.92,San pham H,SPH,1525
27/03/2016,35822.02,San pham H,SPH,1526
28/03/2016,35848.12,San pham H,SPH,1527
29/03/2016,35874.22,San pham H,SPH,1528
30/03/2016,35900.32,San pham H,SPH,1529
31/03/2016,35926.42,San pham H,SPH,1530
01/04/2016,35952.52,San pham H,SPH,1531
02/04/2016,35978.62,San pham H,SPH,1532
03/04/2016,36004.72,San pham H,SPH,1533
04/04/2016,36030.82,San pham H,SPH,1534
05/04/2016,36429.82,San pham H,SPH,1535
06/04/2016,36828.82,San pham H,SPH,1536
07/04/2016,37227.82,San pham H,SPH,1537
08/04/2016,37626.82,San pham H,SPH,1538
09/04/2016,38025.82,San pham H,SPH,1539
10/04/2016,38424.82,San pham H,SPH,1540
11/04/2016,38823.82,San pham H,SPH,1541
12/04/2016,39222.82,San pham H,SPH,1542
13/04/2016,39621.82,San pham H,SPH,1543
14/04/2016,40020.82,San pham H,SPH,1544
15/04/2016,40419.82,San pham H,SPH,1545
16/04/2016,40818.82,San pham H,SPH,1546
17/04/2016,41217.82,San pham H,SPH,1547
18/04/2016,41616.82,San pham H,SPH,1548
19/04/2016,42015.82,San pham H,SPH,1549
20/04/2016,42414.82,San pham H,SPH,1550
21/04/2016,42813.82,San pham H,SPH,1551
22/04/2016,43212.82,San pham H,SPH,1552
23/04/2016,43611.82,San pham H,SPH,1553
24/04/2016,44010.82,San pham H,SPH,1554
25/04/2016,44409.82,San pham H,SPH,1555
26/04/2016,44808.82,San pham H,SPH,1556
27/04/2016,45207.82,San pham H,SPH,1557
28/04/2016,45606.82,San pham H,SPH,1558
29/04/2016,46005.82,San pham H,SPH,1559
30/04/2016,46404.82,San pham H,SPH,1560
01/05/2016,46803.82,San pham H,SPH,1561
02/05/2016,47202.82,San pham H,SPH,1562
03/05/2016,47601.82,San pham H,SPH,1563
04/05/2016,48000.82,San pham H,SPH,1564
05/05/2016,48399.82,San pham H,SPH,1565
06/05/2016,48798.82,San pham H,SPH,1566
07/05/2016,49197.82,San pham H,SPH,1567
08/05/2016,49596.82,San pham H,SPH,1568
09/05/2016,49995.82,San pham H,SPH,1569
10/05/2016,50394.82,San pham H,SPH,1570
11/05/2016,50793.82,San pham H,SPH,1571
12/05/2016,51192.82,San pham H,SPH,1572
13/05/2016,51591.82,San pham H,SPH,1573
14/05/2016,51990.82,San pham H,SPH,1574
15/05/2016,52389.82,San pham H,SPH,1575
16/05/2016,52788.82,San pham H,SPH,1576
17/05/2016,53187.82,San pham H,SPH,1577
18/05/2016,53586.82,San pham H,SPH,1578
19/05/2016,53985.82,San pham H,SPH,1579
20/05/2016,54384.82,San pham H,SPH,1580
21/05/2016,54783.82,San pham H,SPH,1581
22/05/2016,55182.82,San pham H,SPH,1582
23/05/2016,55581.82,San pham H,SPH,1583
24/05/2016,55980.82,San pham H,SPH,1584
25/05/2016,56379.82,San pham H,SPH,1585
26/05/2016,56778.82,San pham I,SPI,1586
27/05/2016,57177.82,San pham I,SPI,1587
28/05/2016,57576.82,San pham I,SPI,1588
29/05/2016,57975.82,San pham I,SPI,1589
30/05/2016,58374.82,San pham I,SPI,1590
31/05/2016,58773.82,San pham I,SPI,1591
01/06/2016,59172.82,San pham I,SPI,1592
02/06/2016,59571.82,San pham I,SPI,1593
03/06/2016,59970.82,San pham I,SPI,1594
04/06/2016,60369.82,San pham I,SPI,1595
05/06/2016,60768.82,San pham I,SPI,1596
06/06/2016,61167.82,San pham I,SPI,1597
07/06/2016,61566.82,San pham I,SPI,1598
08/06/2016,61965.82,San pham I,SPI,1599
09/06/2016,62364.82,San pham I,SPI,1600
10/06/2016,62763.82,San pham I,SPI,1601
11/06/2016,63162.82,San pham I,SPI,1602
12/06/2016,63561.82,San pham I,SPI,1603
13/06/2016,63960.82,San pham I,SPI,1604
14/06/2016,64359.82,San pham I,SPI,1605
15/06/2016,64758.82,San pham I,SPI,1606
16/06/2016,65157.82,San pham I,SPI,1607
17/06/2016,65556.82,San pham I,SPI,1608
18/06/2016,65955.82,San pham I,SPI,1609
19/06/2016,38014.42,San pham I,SPI,1610
20/06/2016,38040.52,San pham I,SPI,1611
21/06/2016,38066.62,San pham I,SPI,1612
22/06/2016,38092.72,San pham I,SPI,1613
23/06/2016,38118.82,San pham I,SPI,1614
24/06/2016,38144.92,San pham I,SPI,1615
25/06/2016,38171.02,San pham I,SPI,1616
26/06/2016,38197.12,San pham I,SPI,1617
27/06/2016,38223.22,San pham I,SPI,1618
28/06/2016,38622.22,San pham I,SPI,1619
29/06/2016,39021.22,San pham I,SPI,1620
30/06/2016,39420.22,San pham I,SPI,1621
01/07/2016,39819.22,San pham I,SPI,1622
02/07/2016,40218.22,San pham I,SPI,1623
03/07/2016,40617.22,San pham I,SPI,1624
04/07/2016,41016.22,San pham I,SPI,1625
05/07/2016,41415.22,San pham I,SPI,1626
06/07/2016,41814.22,San pham I,SPI,1627
07/07/2016,42213.22,San pham I,SPI,1628
08/07/2016,42612.22,San pham I,SPI,1629
09/07/2016,43011.22,San pham I,SPI,1630
10/07/2016,43410.22,San pham I,SPI,1631
11/07/2016,43809.22,San pham I,SPI,1632
12/07/2016,44208.22,San pham I,SPI,1633
13/07/2016,44607.22,San pham I,SPI,1634
14/07/2016,45006.22,San pham I,SPI,1635
15/07/2016,45405.22,San pham I,SPI,1636
16/07/2016,45804.22,San pham I,SPI,1637
17/07/2016,46203.22,San pham I,SPI,1638
18/07/2016,46602.22,San pham I,SPI,1639
19/07/2016,47001.22,San pham I,SPI,1640
20/07/2016,47400.22,San pham I,SPI,1641
21/07/2016,47799.22,San pham I,SPI,1642
22/07/2016,48198.22,San pham I,SPI,1643
23/07/2016,48597.22,San pham I,SPI,1644
24/07/2016,48996.22,San pham I,SPI,1645
25/07/2016,49395.22,San pham I,SPI,1646
26/07/2016,49794.22,San pham I,SPI,1647
27/07/2016,50193.22,San pham I,SPI,1648
28/07/2016,50592.22,San pham I,SPI,1649
29/07/2016,50991.22,San pham I,SPI,1650
30/07/2016,51390.22,San pham I,SPI,1651
31/07/2016,51789.22,San pham I,SPI,1652
01/08/2016,52188.22,San pham I,SPI,1653
02/08/2016,52587.22,San pham I,SPI,1654
03/08/2016,52986.22,San pham I,SPI,1655
04/08/2016,53385.22,San pham I,SPI,1656
05/08/2016,53784.22,San pham I,SPI,1657
06/08/2016,54183.22,San pham I,SPI,1658
07/08/2016,54582.22,San pham I,SPI,1659
08/08/2016,54981.22,San pham I,SPI,1660
09/08/2016,55380.22,San pham I,SPI,1661
10/08/2016,55779.22,San pham I,SPI,1662
11/08/2016,56178.22,San pham I,SPI,1663
12/08/2016,56577.22,San pham I,SPI,1664
13/08/2016,56976.22,San pham I,SPI,1665
14/08/2016,57375.22,San pham I,SPI,1666
15/08/2016,57774.22,San pham I,SPI,1667
16/08/2016,58173.22,San pham I,SPI,1668
17/08/2016,58572.22,San pham I,SPI,1669
18/08/2016,58971.22,San pham I,SPI,1670
19/08/2016,59370.22,San pham I,SPI,1671
20/08/2016,59769.22,San pham I,SPI,1672
21/08/2016,60168.22,San pham I,SPI,1673
22/08/2016,60567.22,San pham I,SPI,1674
23/08/2016,60966.22,San pham I,SPI,1675
24/08/2016,61365.22,San pham I,SPI,1676
25/08/2016,61764.22,San pham I,SPI,1677
26/08/2016,62163.22,San pham I,SPI,1678
27/08/2016,62562.22,San pham I,SPI,1679
28/08/2016,62961.22,San pham I,SPI,1680
29/08/2016,63360.22,San pham I,SPI,1681
30/08/2016,63759.22,San pham I,SPI,1682
31/08/2016,64158.22,San pham I,SPI,1683
01/09/2016,64557.22,San pham I,SPI,1684
02/09/2016,64956.22,San pham I,SPI,1685
03/09/2016,65355.22,San pham I,SPI,1686
04/09/2016,65754.22,San pham I,SPI,1687
05/09/2016,66153.22,San pham I,SPI,1688
06/09/2016,66552.22,San pham I,SPI,1689
07/09/2016,66951.22,San pham I,SPI,1690
08/09/2016,67350.22,San pham I,SPI,1691
09/09/2016,67749.22,San pham I,SPI,1692
10/09/2016,68148.22,San pham I,SPI,1693
11/09/2016,40206.82,San pham I,SPI,1694
12/09/2016,40232.92,San pham I,SPI,1695
13/09/2016,40259.02,San pham I,SPI,1696
14/09/2016,40285.12,San pham I,SPI,1697
15/09/2016,40311.22,San pham I,SPI,1698
16/09/2016,40337.32,San pham I,SPI,1699
17/09/2016,40363.42,San pham I,SPI,1700
18/09/2016,40389.52,San pham I,SPI,1701
19/09/2016,40415.62,San pham I,SPI,1702
20/09/2016,40441.72,San pham I,SPI,1703
21/09/2016,40467.82,San pham I,SPI,1704
22/09/2016,40493.92,San pham I,SPI,1705
23/09/2016,40520.02,San pham I,SPI,1706
24/09/2016,40546.12,San pham I,SPI,1707
25/09/2016,40572.22,San pham I,SPI,1708
26/09/2016,40598.32,San pham I,SPI,1709
27/09/2016,40624.42,San pham I,SPI,1710
28/09/2016,40650.52,San pham I,SPI,1711
29/09/2016,40676.62,San pham I,SPI,1712
30/09/2016,40702.72,San pham I,SPI,1713
01/10/2016,40728.82,San pham I,SPI,1714
02/10/2016,40754.92,San pham I,SPI,1715
03/10/2016,40781.02,San pham I,SPI,1716
04/10/2016,40807.12,San pham I,SPI,1717
05/10/2016,40833.22,San pham I,SPI,1718
06/10/2016,40859.32,San pham I,SPI,1719
07/10/2016,40885.42,San pham I,SPI,1720
08/10/2016,40911.52,San pham I,SPI,1721
09/10/2016,40937.62,San pham I,SPI,1722
10/10/2016,40963.72,San pham I,SPI,1723
11/10/2016,40989.82,San pham I,SPI,1724
12/10/2016,41015.92,San pham I,SPI,1725
13/10/2016,41042.02,San pham I,SPI,1726
14/10/2016,41068.12,San pham I,SPI,1727
15/10/2016,41094.22,San pham I,SPI,1728
16/10/2016,41120.32,San pham I,SPI,1729
17/10/2016,41146.42,San pham I,SPI,1730
18/10/2016,41172.52,San pham I,SPI,1731
19/10/2016,41198.62,San pham I,SPI,1732
20/10/2016,41224.72,San pham I,SPI,1733
21/10/2016,41250.82,San pham I,SPI,1734
22/10/2016,41276.92,San pham I,SPI,1735
23/10/2016,41303.02,San pham I,SPI,1736
